Customer_ID,Voice_Plan_ID,Broadband_Plan_Id,Streaming_ID,Invoice_Due_Date,Invoice_Date,No_Calls,No_Minutes,Roaming_Minutes,Total_Call_Charge,No_Extra_Channel_Subscription,Extra_Channel_Chargers,Total_Streaming_Charge,Extra_Data_GB_Used,Extra_Data_Charge,Total_Broadband_Charge,Service_Charge,Due_Charges,Paperless_Billing,Payment_Method
5834-ASPWA,V002,B003,S004,3/30/2023,1/30/2023,4,12,13,111,1,15,315,0,0,600,150,1176,Yes,Bank Withdrawal
5835-BEQEU,V004,B003,S002,3/30/2023,1/30/2023,12,38,39,219,0,0,300,10,200,800,150,1469,Yes,Bank Withdrawal
5837-LXSDN,V001,B002,S002,3/30/2023,1/30/2023,13,36,37,273,5,75,375,0,0,600,150,1398,Yes,Credit Card
5839-SUYVZ,V002,B002,S001,3/30/2023,1/30/2023,17,38,39,294,2,30,330,0,0,600,150,1374,Yes,Credit Card
5840-NVDCG,V002,B001,S002,3/30/2023,1/30/2023,11,20,21,135,1,15,315,0,0,600,150,1200,No,Bank Withdrawal
5842-POCOP,V002,B001,S003,3/30/2023,1/30/2023,15,42,43,291,5,75,375,0,0,600,150,1416,Yes,Mailed Check
5843-TTHGI,V001,B004,S004,3/30/2023,1/30/2023,5,17,18,111,2,30,330,50,1000,1600,150,2191,Yes,Credit Card
5844-QVTAT,V003,B004,S003,3/30/2023,1/30/2023,3,9,10,117,10,150,450,0,0,600,150,1317,Yes,Credit Card
5845-BZZIB,V004,B004,S002,3/30/2023,1/30/2023,9,12,13,96,8,120,420,0,0,600,150,1266,No,Credit Card
5846-ABOBJ,V002,B003,S001,3/30/2023,1/30/2023,11,34,35,222,3,45,345,0,0,600,150,1317,No,Bank Withdrawal
5846-NEQVZ,V001,B003,S001,3/30/2023,1/30/2023,0,2,3,0,2,30,330,0,0,600,150,1080,Yes,Credit Card
5846-QFDFI,V004,B004,S004,3/30/2023,1/30/2023,5,11,12,78,9,135,435,0,0,600,150,1263,No,Credit Card
5847-MXBEO,V001,B003,S002,3/30/2023,1/30/2023,3,10,11,60,3,45,345,0,0,600,150,1155,No,Credit Card
5848-FHRFC,V003,B003,S001,3/30/2023,1/30/2023,1,3,4,24,1,15,315,0,0,600,150,1089,No,Bank Withdrawal
5849-ASHZJ,V001,B003,S002,3/30/2023,1/30/2023,7,17,18,96,8,120,420,0,0,600,150,1266,No,Credit Card
5850-BDWCY,V004,B003,S002,3/30/2023,1/30/2023,17,43,44,279,0,0,300,0,0,600,150,1329,No,Credit Card
5854-KSRBJ,V004,B002,S004,3/30/2023,1/30/2023,3,9,10,132,4,60,360,0,0,600,150,1242,No,Credit Card
5855-EIBDE,V004,B002,S001,3/30/2023,1/30/2023,13,41,42,288,1,15,315,0,0,600,150,1353,No,Credit Card
5857-TYBCJ,V004,B002,S003,3/30/2023,1/30/2023,9,15,16,165,8,120,420,0,0,600,150,1335,Yes,Bank Withdrawal
5857-XRECV,V003,B002,S004,3/30/2023,1/30/2023,10,31,32,258,1,15,315,0,0,600,150,1323,No,Bank Withdrawal
5858-EAFCZ,V003,B002,S003,3/30/2023,1/30/2023,11,23,24,174,9,135,435,0,0,600,150,1359,No,Credit Card
5859-HZYLF,V004,B001,S002,3/30/2023,1/30/2023,18,44,45,267,6,90,390,0,0,600,150,1407,Yes,Credit Card
5862-BRIXZ,V002,B002,S002,3/30/2023,1/30/2023,0,,,0,1,15,315,0,0,600,150,1065,Yes,Bank Withdrawal
5863-OOKCL,V004,B003,S002,3/30/2023,1/30/2023,15,41,42,288,10,150,450,0,0,600,150,1488,No,Credit Card
5868-CZJDR,V004,B001,S001,3/30/2023,1/30/2023,0,,,0,3,45,345,80,1600,2200,150,2695,Yes,Mailed Check
5868-YTYKS,V003,B003,S003,3/30/2023,1/30/2023,16,47,48,351,6,90,390,0,0,600,150,1491,Yes,Credit Card
5868-YWPDW,V001,B004,S001,3/30/2023,1/30/2023,14,40,41,240,2,30,330,0,0,600,150,1320,Yes,Bank Withdrawal
5871-DGTXZ,V004,B002,S001,3/30/2023,1/30/2023,19,42,43,246,8,120,420,0,0,600,150,1416,No,Credit Card
5872-OEQNH,V004,B004,S003,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,Yes,Bank Withdrawal
5875-YPQFJ,V002,B002,S001,3/30/2023,1/30/2023,19,46,47,348,0,0,300,0,0,600,150,1398,Yes,Bank Withdrawal
5876-HZVZM,V001,B004,S003,3/30/2023,1/30/2023,5,15,16,165,0,0,300,30,600,1200,150,1815,No,Credit Card
5876-QMYLD,V004,B001,S002,3/30/2023,1/30/2023,11,18,19,99,4,60,360,0,0,600,150,1209,No,Credit Card
5879-HMFFH,V004,B003,S001,3/30/2023,1/30/2023,16,38,39,294,7,105,405,0,0,600,150,1449,No,Bank Withdrawal
5879-SESNB,V001,B004,S004,3/30/2023,1/30/2023,11,34,35,282,6,90,390,0,0,600,150,1422,No,Bank Withdrawal
5882-CMAZQ,V003,B004,S002,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,No,Bank Withdrawal
5883-GTGVD,V002,B001,S003,3/30/2023,1/30/2023,0,2,3,0,9,135,435,0,0,600,150,1185,Yes,Bank Withdrawal
5884-FBCTL,V003,B002,S001,3/30/2023,1/30/2023,17,36,37,213,2,30,330,0,0,600,150,1293,No,Bank Withdrawal
5884-GCYMI,V001,B003,S001,3/30/2023,1/30/2023,18,39,40,252,2,30,330,0,0,600,150,1332,No,Mailed Check
5886-VLQVU,V004,B003,S002,3/30/2023,1/30/2023,11,25,26,180,4,60,360,20,400,1000,150,1690,Yes,Bank Withdrawal
5887-IKKYO,V004,B003,S004,3/30/2023,1/30/2023,2,5,6,30,6,90,390,0,0,600,150,1170,No,Bank Withdrawal
5889-JTMUL,V001,B004,S004,3/30/2023,1/30/2023,12,32,33,261,1,15,315,50,1000,1600,150,2326,Yes,Bank Withdrawal
5889-LFOLL,V002,B004,S003,3/30/2023,1/30/2023,15,36,37,273,6,90,390,0,0,600,150,1413,Yes,Bank Withdrawal
5893-KCLGT,V004,B001,S001,3/30/2023,1/30/2023,5,15,16,120,2,30,330,0,0,600,150,1200,Yes,Credit Card
5893-PYOLZ,V002,B001,S001,3/30/2023,1/30/2023,18,49,50,312,0,0,300,0,0,600,150,1362,Yes,Credit Card
5895-QSXOD,V001,B003,S004,3/30/2023,1/30/2023,16,48,49,294,1,15,315,0,0,600,150,1359,No,Credit Card
5896-NPFWW,V001,B004,S002,3/30/2023,1/30/2023,6,14,15,102,5,75,375,0,0,600,150,1227,Yes,Bank Withdrawal
5897-ZYEKH,V004,B004,S004,3/30/2023,1/30/2023,4,12,13,111,3,45,345,0,0,600,150,1206,Yes,Bank Withdrawal
5898-IGSLP,V002,B003,S001,3/30/2023,1/30/2023,10,21,22,198,10,150,450,0,0,600,150,1398,No,Bank Withdrawal
5899-MQZZL,V004,B001,S004,3/30/2023,1/30/2023,2,6,7,63,2,30,330,0,0,600,150,1143,Yes,Mailed Check
5899-OUVKV,V001,B003,S001,3/30/2023,1/30/2023,17,46,47,303,9,135,435,0,0,600,150,1488,Yes,Bank Withdrawal
5902-WBLSE,V002,B001,S002,3/30/2023,1/30/2023,14,27,28,171,2,30,330,0,0,600,150,1251,Yes,Credit Card
5906-BFOZT,V002,B004,S004,3/30/2023,1/30/2023,4,8,9,99,10,150,450,0,0,600,150,1299,Yes,Credit Card
5906-CVLHP,V002,B001,S001,3/30/2023,1/30/2023,14,42,43,321,0,0,300,0,0,600,150,1371,Yes,Credit Card
5906-DVAPM,V003,B001,S004,3/30/2023,1/30/2023,13,34,35,252,9,135,435,0,0,600,150,1437,Yes,Credit Card
5908-QMGOE,V002,B002,S002,3/30/2023,1/30/2023,9,24,25,207,6,90,390,0,0,600,150,1347,Yes,Credit Card
5909-ECHUI,V002,B003,S003,3/30/2023,1/30/2023,12,26,27,153,1,15,315,0,0,600,150,1218,Yes,Bank Withdrawal
5913-INRQV,V003,B001,S002,3/30/2023,1/30/2023,10,26,27,153,6,90,390,0,0,600,150,1293,No,Credit Card
5914-DVBWJ,V002,B004,S001,3/30/2023,1/30/2023,1,2,3,0,6,90,390,0,0,600,150,1140,Yes,Bank Withdrawal
5914-GXMDA,V003,B002,S004,3/30/2023,1/30/2023,16,45,46,285,8,120,420,0,0,600,150,1455,No,Credit Card
5914-XRFQB,V004,B004,S004,3/30/2023,1/30/2023,16,43,44,279,8,120,420,0,0,600,150,1449,Yes,Bank Withdrawal
5915-ANOEI,V004,B003,S003,3/30/2023,1/30/2023,15,39,40,267,3,45,345,0,0,600,150,1362,No,Credit Card
5915-DGNVC,V001,B001,S001,3/30/2023,1/30/2023,8,25,26,150,10,150,450,0,0,600,150,1350,No,Bank Withdrawal
5916-QEWPT,V002,B001,S003,3/30/2023,1/30/2023,13,27,28,201,3,45,345,0,0,600,150,1296,No,Credit Card
5917-HBSDW,V002,B004,S003,3/30/2023,1/30/2023,4,3,4,69,7,105,405,0,0,600,150,1224,No,Bank Withdrawal
5917-RYRMG,V004,B004,S004,3/30/2023,1/30/2023,11,26,27,228,8,120,420,0,0,600,150,1398,No,Credit Card
5918-VUKWP,V002,B001,S004,3/30/2023,1/30/2023,16,36,37,273,3,45,345,0,0,600,150,1368,No,Bank Withdrawal
5919-TMRGD,V004,B001,S002,3/30/2023,1/30/2023,4,13,14,84,1,15,315,0,0,600,150,1149,Yes,Bank Withdrawal
5919-VCZYM,V003,B004,S004,3/30/2023,1/30/2023,17,40,41,300,7,105,405,0,0,600,150,1455,No,Credit Card
5921-NGYRH,V001,B003,S003,3/30/2023,1/30/2023,20,48,49,354,5,75,375,0,0,600,150,1479,Yes,Credit Card
5922-ABDVO,V001,B002,S001,3/30/2023,1/30/2023,11,22,23,186,10,150,450,80,1600,2200,150,2986,No,Credit Card
5923-GXUOC,V004,B003,S002,3/30/2023,1/30/2023,6,8,9,99,2,30,330,0,0,600,150,1179,Yes,Bank Withdrawal
5924-IFQTT,V004,B001,S002,3/30/2023,1/30/2023,4,14,15,102,10,150,450,0,0,600,150,1302,Yes,Bank Withdrawal
5924-SNGKP,V002,B004,S004,3/30/2023,1/30/2023,2,7,8,81,6,90,390,0,0,600,150,1221,Yes,Credit Card
5928-QLDHB,V002,B004,S002,3/30/2023,1/30/2023,11,35,36,255,7,105,405,0,0,600,150,1410,Yes,Bank Withdrawal
5930-GBIWP,V002,B003,S001,3/30/2023,1/30/2023,1,3,4,69,4,60,360,0,0,600,150,1179,Yes,Credit Card
5931-FLJJF,V003,B004,S002,3/30/2023,1/30/2023,6,16,17,138,3,45,345,0,0,600,150,1233,Yes,Credit Card
5934-RMPOV,V004,B002,S002,3/30/2023,1/30/2023,12,34,35,282,7,105,405,0,0,600,150,1437,Yes,Bank Withdrawal
5934-TSSAU,V004,B001,S002,3/30/2023,1/30/2023,17,49,50,312,6,90,390,0,0,600,150,1452,Yes,Credit Card
5935-FCCNB,V002,B003,S003,3/30/2023,1/30/2023,10,32,33,246,1,15,315,0,0,600,150,1311,Yes,Bank Withdrawal
5937-EORGB,V003,B004,S001,3/30/2023,1/30/2023,12,23,24,189,7,105,405,0,0,600,150,1344,Yes,Bank Withdrawal
5939-SXWHM,V003,B002,S004,3/30/2023,1/30/2023,8,21,22,183,1,15,315,0,0,600,150,1248,No,Bank Withdrawal
5939-XAIXZ,V004,B001,S003,3/30/2023,1/30/2023,13,37,38,276,10,150,450,0,0,600,150,1476,Yes,Credit Card
5940-AHUHD,V001,B002,S001,3/30/2023,1/30/2023,19,45,46,300,5,75,375,0,0,600,150,1425,No,Credit Card
5940-NFXKV,V001,B004,S004,3/30/2023,1/30/2023,9,14,15,132,10,150,450,130,2600,3200,150,3932,Yes,Bank Withdrawal
5944-UGLLK,V002,B004,S001,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,No,Credit Card
5945-AZYHT,V001,B002,S004,3/30/2023,1/30/2023,20,49,50,312,8,120,420,0,0,600,150,1482,Yes,Bank Withdrawal
5947-SGKCL,V002,B002,S003,3/30/2023,1/30/2023,2,4,5,87,7,105,405,0,0,600,150,1242,Yes,Bank Withdrawal
5948-UJZLF,V002,B002,S002,3/30/2023,1/30/2023,14,41,42,303,8,120,420,0,0,600,150,1473,No,Credit Card
5949-EBSQK,V003,B001,S001,3/30/2023,1/30/2023,11,27,28,156,5,75,375,0,0,600,150,1281,No,Credit Card
5949-HGVJL,V002,B003,S003,3/30/2023,1/30/2023,9,23,24,174,7,105,405,50,1000,1600,150,2329,Yes,Bank Withdrawal
5949-XIKAE,V001,B001,S004,3/30/2023,1/30/2023,12,32,33,261,3,45,345,0,0,600,150,1356,Yes,Bank Withdrawal
5950-AAAGJ,V001,B004,S004,3/30/2023,1/30/2023,5,2,3,0,8,120,420,0,0,600,150,1170,No,Bank Withdrawal
5951-AOFIH,V004,B001,S002,3/30/2023,1/30/2023,15,46,47,333,8,120,420,0,0,600,150,1503,Yes,Credit Card
5954-BDFSG,V003,B003,S001,3/30/2023,1/30/2023,8,9,10,87,10,150,450,60,1200,1800,150,2487,Yes,Credit Card
5955-EPOAZ,V002,B001,S003,3/30/2023,1/30/2023,17,43,44,294,2,30,330,0,0,600,150,1374,Yes,Credit Card
5955-ERIHD,V001,B003,S002,3/30/2023,1/30/2023,13,31,32,243,10,150,450,0,0,600,150,1443,Yes,Bank Withdrawal
5956-VKDTT,V002,B002,S001,3/30/2023,1/30/2023,19,46,47,303,1,15,315,0,0,600,150,1368,Yes,Bank Withdrawal
5956-YHHRX,V004,B003,S004,3/30/2023,1/30/2023,11,25,26,180,5,75,375,130,2600,3200,150,3905,Yes,Bank Withdrawal
5959-BELXA,V003,B001,S004,3/30/2023,1/30/2023,9,25,26,210,4,60,360,0,0,600,150,1320,Yes,Credit Card
5960-MVTUK,V002,B002,S003,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,Yes,Bank Withdrawal
5960-WPXQM,V002,B004,S004,3/30/2023,1/30/2023,10,31,32,198,7,105,405,0,0,600,150,1353,Yes,Bank Withdrawal
5961-VUSRV,V001,B003,S001,3/30/2023,1/30/2023,10,17,18,156,9,135,435,0,0,600,150,1341,Yes,Bank Withdrawal
5965-GGPRW,V001,B002,S003,3/30/2023,1/30/2023,14,36,37,273,6,90,390,0,0,600,150,1413,No,Bank Withdrawal
5966-EMAZU,V001,B003,S004,3/30/2023,1/30/2023,1,4,5,102,3,45,345,0,0,600,150,1197,Yes,Credit Card
5968-HYJRZ,V004,B002,S002,3/30/2023,1/30/2023,8,16,17,93,1,15,315,0,0,600,150,1158,No,Credit Card
5968-VXZLG,V002,B004,S002,3/30/2023,1/30/2023,5,2,3,36,5,75,375,0,0,600,150,1161,Yes,Bank Withdrawal
5968-XQIVE,V002,B002,S003,3/30/2023,1/30/2023,6,12,13,81,2,30,330,0,0,600,150,1161,Yes,Bank Withdrawal
5970-GHJAW,V003,B003,S001,3/30/2023,1/30/2023,11,26,27,228,10,150,450,0,0,600,150,1428,No,Credit Card
5973-EJGDP,V003,B004,S004,3/30/2023,1/30/2023,3,2,3,51,3,45,345,0,0,600,150,1146,Yes,Bank Withdrawal
5975-BAICR,V003,B001,S004,3/30/2023,1/30/2023,16,47,48,336,2,30,330,0,0,600,150,1416,Yes,Credit Card
5976-JCJRH,V002,B004,S002,3/30/2023,1/30/2023,11,32,33,201,4,60,360,0,0,600,150,1311,Yes,Bank Withdrawal
5977-CKHON,V001,B003,S002,3/30/2023,1/30/2023,13,27,28,216,6,90,390,0,0,600,150,1356,Yes,Bank Withdrawal
5980-BDHPY,V002,B001,S003,3/30/2023,1/30/2023,8,12,13,141,3,45,345,0,0,600,150,1236,Yes,Bank Withdrawal
5980-NOPLP,V004,B004,S004,3/30/2023,1/30/2023,8,11,12,63,9,135,435,0,0,600,150,1248,Yes,Bank Withdrawal
5981-ITEMU,V001,B002,S001,3/30/2023,1/30/2023,7,16,17,168,3,45,345,0,0,600,150,1263,Yes,Bank Withdrawal
5981-ZVXOT,V002,B004,S004,3/30/2023,1/30/2023,3,11,12,63,10,150,450,0,0,600,150,1263,Yes,Bank Withdrawal
5982-FPVQN,V003,B004,S001,3/30/2023,1/30/2023,13,41,42,243,5,75,375,0,0,600,150,1368,Yes,Bank Withdrawal
5982-PSMKW,V003,B004,S004,3/30/2023,1/30/2023,12,28,29,234,10,150,450,0,0,600,150,1434,Yes,Credit Card
5982-XMDEX,V001,B003,S001,3/30/2023,1/30/2023,16,34,35,237,4,60,360,0,0,600,150,1347,No,Bank Withdrawal
5985-BEHZK,V004,B003,S001,3/30/2023,1/30/2023,9,28,29,159,1,15,315,0,0,600,150,1224,No,Credit Card
5985-TBABQ,V004,B002,S004,3/30/2023,1/30/2023,11,33,34,249,0,0,300,0,0,600,150,1299,No,Credit Card
5986-WWXDV,V001,B002,S004,3/30/2023,1/30/2023,16,49,50,357,6,90,390,0,0,600,150,1497,No,Bank Withdrawal
5989-AXPUC,V001,B003,S001,3/30/2023,1/30/2023,3,1,2,0,0,0,300,0,0,600,150,1050,No,Credit Card
5989-OMNJE,V004,B003,S002,3/30/2023,1/30/2023,0,,,0,4,60,360,0,0,600,150,1110,No,Bank Withdrawal
5989-PGKJB,V003,B002,S004,3/30/2023,1/30/2023,9,22,23,186,3,45,345,0,0,600,150,1281,Yes,Bank Withdrawal
5993-BQHEA,V002,B004,S003,3/30/2023,1/30/2023,8,17,18,111,4,60,360,0,0,600,150,1221,No,Credit Card
5993-JSUWV,V002,B002,S004,3/30/2023,1/30/2023,11,21,22,123,9,135,435,0,0,600,150,1308,Yes,Bank Withdrawal
5995-LFTLE,V004,B004,S004,3/30/2023,1/30/2023,21,49,50,312,1,15,315,0,0,600,150,1377,Yes,Credit Card
5995-OIGLP,V004,B001,S003,3/30/2023,1/30/2023,3,8,9,114,8,120,420,0,0,600,150,1284,No,Credit Card
5995-SNNEW,V004,B002,S002,3/30/2023,1/30/2023,15,45,46,315,8,120,420,60,1200,1800,150,2685,Yes,Bank Withdrawal
5995-WWKKG,V001,B004,S001,3/30/2023,1/30/2023,11,30,31,225,2,30,330,0,0,600,150,1305,Yes,Bank Withdrawal
5996-DAOQL,V003,B001,S002,3/30/2023,1/30/2023,15,42,43,276,9,135,435,0,0,600,150,1461,Yes,Credit Card
5996-EBTKM,V003,B001,S001,3/30/2023,1/30/2023,9,15,16,165,10,150,450,0,0,600,150,1365,Yes,Bank Withdrawal
5996-NRVXR,V003,B004,S004,3/30/2023,1/30/2023,8,15,16,105,4,60,360,0,0,600,150,1215,Yes,Credit Card
5997-OPVFA,V001,B003,S004,3/30/2023,1/30/2023,5,6,7,108,7,105,405,0,0,600,150,1263,Yes,Bank Withdrawal
5998-DZLYR,V004,B001,S004,3/30/2023,1/30/2023,10,25,26,180,5,75,375,0,0,600,150,1305,Yes,Bank Withdrawal
5998-VVEJY,V004,B004,S001,3/30/2023,1/30/2023,8,24,25,222,3,45,345,0,0,600,150,1317,Yes,Bank Withdrawal
5999-LCXAO,V003,B002,S003,3/30/2023,1/30/2023,0,,,0,8,120,420,0,0,600,150,1170,No,Credit Card
6000-APYLU,V003,B001,S004,3/30/2023,1/30/2023,9,20,21,150,0,0,300,0,0,600,150,1200,Yes,Bank Withdrawal
6000-UKLWI,V001,B001,S004,3/30/2023,1/30/2023,13,37,38,291,6,90,390,0,0,600,150,1431,No,Credit Card
6005-OBZPH,V001,B004,S001,3/30/2023,1/30/2023,6,9,10,72,3,45,345,0,0,600,150,1167,Yes,Bank Withdrawal
6007-TCTST,V004,B003,S003,3/30/2023,1/30/2023,5,12,13,141,10,150,450,0,0,600,150,1341,Yes,Bank Withdrawal
6008-NAIXK,V002,B004,S003,3/30/2023,1/30/2023,0,,,0,1,15,315,0,0,600,150,1065,Yes,Bank Withdrawal
6010-DDPPW,V004,B003,S001,3/30/2023,1/30/2023,3,9,10,57,8,120,420,0,0,600,150,1227,No,Bank Withdrawal
6013-BHCAW,V004,B003,S004,3/30/2023,1/30/2023,11,33,34,189,0,0,300,0,0,600,150,1239,Yes,Bank Withdrawal
6015-VVHHE,V001,B001,S003,3/30/2023,1/30/2023,18,42,43,261,2,30,330,0,0,600,150,1341,Yes,Credit Card
6016-LVTJQ,V001,B001,S001,3/30/2023,1/30/2023,8,10,11,60,1,15,315,0,0,600,150,1125,No,Credit Card
6016-NXBNJ,V001,B003,S002,3/30/2023,1/30/2023,4,8,9,114,9,135,435,0,0,600,150,1299,Yes,Credit Card
6017-PPLPX,V002,B002,S003,3/30/2023,1/30/2023,9,16,17,123,1,15,315,0,0,600,150,1188,Yes,Bank Withdrawal
6022-KOUQO,V001,B004,S002,3/30/2023,1/30/2023,0,,,0,7,105,405,0,0,600,150,1155,No,Bank Withdrawal
6022-UGGSO,V004,B002,S001,3/30/2023,1/30/2023,11,33,34,249,8,120,420,0,0,600,150,1419,Yes,Bank Withdrawal
6023-GSSXW,V001,B004,S003,3/30/2023,1/30/2023,6,3,4,0,4,60,360,0,0,600,150,1110,Yes,Credit Card
6023-YEBUP,V001,B004,S002,3/30/2023,1/30/2023,8,12,13,96,2,30,330,10,200,800,150,1376,Yes,Bank Withdrawal
6024-RUGGH,V001,B003,S004,3/30/2023,1/30/2023,14,28,29,159,9,135,435,0,0,600,150,1344,Yes,Bank Withdrawal
6029-CSMJE,V001,B004,S002,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,Yes,Mailed Check
6029-WTIPC,V003,B001,S001,3/30/2023,1/30/2023,13,38,39,249,8,120,420,0,0,600,150,1419,Yes,Bank Withdrawal
6030-REHUX,V002,B003,S004,3/30/2023,1/30/2023,17,46,47,288,10,150,450,0,0,600,150,1488,Yes,Bank Withdrawal
6032-IGALN,V002,B001,S004,3/30/2023,1/30/2023,0,,,0,2,30,330,0,0,600,150,1080,Yes,Mailed Check
6032-KRXXO,V003,B001,S001,3/30/2023,1/30/2023,10,30,31,210,6,90,390,0,0,600,150,1350,Yes,Bank Withdrawal
6034-YMTOB,V004,B004,S004,3/30/2023,1/30/2023,10,30,31,195,8,120,420,0,0,600,150,1365,Yes,Credit Card
6034-ZRYCV,V002,B002,S002,3/30/2023,1/30/2023,0,,,0,3,45,345,0,0,600,150,1095,Yes,Bank Withdrawal
6035-BXTTY,V002,B004,S004,3/30/2023,1/30/2023,9,20,21,120,8,120,420,10,200,800,150,1490,No,Bank Withdrawal
6035-RIIOM,V001,B004,S004,3/30/2023,1/30/2023,15,32,33,261,4,60,360,0,0,600,150,1371,Yes,Bank Withdrawal
6036-TTFYU,V001,B001,S001,3/30/2023,1/30/2023,19,47,48,336,7,105,405,0,0,600,150,1491,No,Credit Card
6038-GCYEC,V002,B002,S004,3/30/2023,1/30/2023,0,,,0,5,75,375,0,0,600,150,1125,Yes,Credit Card
6040-CGACY,V001,B001,S002,3/30/2023,1/30/2023,13,40,41,270,1,15,315,0,0,600,150,1335,No,Credit Card
6047-SUHPR,V002,B003,S004,3/30/2023,1/30/2023,6,14,15,87,6,90,390,140,2800,3400,150,4027,No,Bank Withdrawal
6047-YHPVI,V002,B002,S003,3/30/2023,1/30/2023,5,13,14,114,8,120,420,0,0,600,150,1284,Yes,Bank Withdrawal
6048-NJXHX,V001,B002,S003,3/30/2023,1/30/2023,11,35,36,270,3,45,345,0,0,600,150,1365,Yes,Bank Withdrawal
6048-QBXKL,V004,B002,S003,3/30/2023,1/30/2023,10,32,33,186,8,120,420,0,0,600,150,1356,Yes,Credit Card
6048-UWKAL,V003,B002,S003,3/30/2023,1/30/2023,8,19,20,117,9,135,435,0,0,600,150,1302,No,Credit Card
6050-FFXES,V001,B001,S003,3/30/2023,1/30/2023,9,15,16,135,3,45,345,50,1000,1600,150,2230,No,Bank Withdrawal
6050-IJRHS,V002,B001,S002,3/30/2023,1/30/2023,2,6,7,63,6,90,390,0,0,600,150,1203,Yes,Bank Withdrawal
6051-PTVNS,V002,B001,S001,3/30/2023,1/30/2023,12,28,29,174,3,45,345,0,0,600,150,1269,No,Credit Card
6060-DRTNL,V003,B004,S001,3/30/2023,1/30/2023,11,27,28,231,8,120,420,20,400,1000,150,1801,Yes,Credit Card
6060-QBMGV,V004,B003,S003,3/30/2023,1/30/2023,2,4,5,57,5,75,375,0,0,600,150,1182,No,Credit Card
6061-GWWAV,V002,B004,S002,3/30/2023,1/30/2023,4,14,15,87,8,120,420,0,0,600,150,1257,No,Credit Card
6061-PQHMK,V004,B003,S001,3/30/2023,1/30/2023,2,1,2,78,6,90,390,0,0,600,150,1218,No,Credit Card
6064-PUPMC,V004,B001,S002,3/30/2023,1/30/2023,13,38,39,264,9,135,435,0,0,600,150,1449,No,Credit Card
6064-ZATLR,V004,B003,S003,3/30/2023,1/30/2023,8,11,12,78,6,90,390,0,0,600,150,1218,No,Bank Withdrawal
6067-NGCEU,V002,B002,S002,3/30/2023,1/30/2023,18,42,43,306,4,60,360,0,0,600,150,1416,Yes,Credit Card
6072-NUQCB,V004,B001,S002,3/30/2023,1/30/2023,17,38,39,264,9,135,435,0,0,600,150,1449,No,Bank Withdrawal
6075-QMNRR,V004,B003,S003,3/30/2023,1/30/2023,14,39,40,237,9,135,435,0,0,600,150,1422,Yes,Bank Withdrawal
6075-SLNIL,V001,B002,S003,3/30/2023,1/30/2023,3,7,8,66,3,45,345,0,0,600,150,1161,Yes,Credit Card
6077-BDPXA,V001,B002,S001,3/30/2023,1/30/2023,5,6,7,48,1,15,315,0,0,600,150,1113,Yes,Bank Withdrawal
6078-VESFR,V003,B003,S004,3/30/2023,1/30/2023,14,37,38,216,4,60,360,0,0,600,150,1326,No,Bank Withdrawal
6080-LNESI,V001,B004,S004,3/30/2023,1/30/2023,8,18,19,129,3,45,345,0,0,600,150,1224,No,Credit Card
6080-TCMYC,V003,B001,S001,3/30/2023,1/30/2023,1,4,5,27,9,135,435,0,0,600,150,1212,Yes,Bank Withdrawal
6082-GLJIX,V003,B003,S001,3/30/2023,1/30/2023,13,31,32,243,2,30,330,0,0,600,150,1323,No,Credit Card
6082-OQFBA,V003,B004,S002,3/30/2023,1/30/2023,11,25,26,180,3,45,345,0,0,600,150,1275,No,Mailed Check
6086-ESGRL,V003,B003,S001,3/30/2023,1/30/2023,3,5,6,105,9,135,435,0,0,600,150,1290,No,Credit Card
6087-MVHJH,V002,B002,S004,3/30/2023,1/30/2023,10,18,19,144,7,105,405,140,2800,3400,150,4099,Yes,Bank Withdrawal
6087-YPWHO,V003,B003,S003,3/30/2023,1/30/2023,9,17,18,96,10,150,450,0,0,600,150,1296,No,Credit Card
6088-BXMRG,V001,B001,S004,3/30/2023,1/30/2023,8,24,25,207,2,30,330,0,0,600,150,1287,Yes,Bank Withdrawal
6092-QZVPP,V002,B004,S002,3/30/2023,1/30/2023,19,43,44,294,6,90,390,40,800,1400,150,2234,Yes,Credit Card
6094-ZIVKX,V003,B004,S003,3/30/2023,1/30/2023,5,17,18,126,1,15,315,0,0,600,150,1191,Yes,Credit Card
6096-EGVTU,V002,B002,S001,3/30/2023,1/30/2023,7,19,20,117,8,120,420,0,0,600,150,1287,No,Credit Card
6097-EQISJ,V002,B001,S001,3/30/2023,1/30/2023,20,49,50,312,2,30,330,130,2600,3200,150,3992,Yes,Credit Card
6100-FJZDG,V002,B004,S002,3/30/2023,1/30/2023,20,45,46,345,1,15,315,0,0,600,150,1410,Yes,Bank Withdrawal
6100-QQHEB,V002,B003,S003,3/30/2023,1/30/2023,7,18,19,174,8,120,420,0,0,600,150,1344,Yes,Bank Withdrawal
6101-IMRMM,V001,B001,S004,3/30/2023,1/30/2023,9,17,18,96,9,135,435,10,200,800,150,1481,No,Mailed Check
