Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Number of Referrals,Multiple Lines,Multiple Lines
4910-AQFFX,Male,30,Yes,0,Soulsbyville,95372,1,No,Yes
4910-GMJOT,Female,56,No,0,San Francisco,94129,0,Yes,Yes
4911-BANWH,Female,44,No,0,Sunland,91040,0,No,Yes
4912-PIGUY,Female,44,No,0,Perris,92571,0,No,Yes
4913-EHYUI,Male,80,Yes,0,Alpaugh,93201,0,No,Yes
4915-BFSXL,Male,49,Yes,1,Mount Hermon,95041,9,No,Yes
4918-FYJNT,Female,68,Yes,0,Los Angeles,90063,4,No,Yes
4918-QLLIW,Male,23,No,0,Santa Monica,90405,0,No,No
4919-IKATY,Male,64,Yes,0,San Diego,92126,3,Yes,Yes
4919-MOAVT,Male,53,No,0,Pasadena,91103,0,Yes,No
4922-CVPDX,Female,23,Yes,0,Westminster,92683,6,No,No
4923-ADWXJ,Female,33,No,0,Igo,96047,0,Yes,No
4925-LMHOK,Male,29,No,0,Stockton,95212,0,No,Yes
4926-UMJZD,Female,51,Yes,0,Mt Baldy,91759,4,Yes,No
4927-WWOOZ,Male,39,Yes,0,Pacific Grove,93950,0,Yes,Yes
4929-BSTRX,Female,61,No,0,Oxnard,93030,0,Yes,No
4929-ROART,Male,47,No,0,Ukiah,95482,0,No,Yes
4929-XIHVW,Male,79,Yes,0,Los Angeles,90034,10,No,No
4931-TRZWN,Female,54,No,0,Hornbrook,96044,0,Yes,No
4933-BSAIP,Female,39,Yes,0,Northridge,91324,1,No,No
4933-IKULF,Female,71,No,0,Pinon Hills,92372,0,No,No
4936-YPJNK,Female,56,No,0,Rosamond,93560,0,Yes,No
4937-QPZPO,Male,62,Yes,3,Snelling,95369,3,No,Yes
4939-KYYPY,Male,55,No,0,Coleville,96107,0,No,Yes
4940-KHCWD,Female,61,Yes,0,Downey,90240,1,Yes,
4942-VZZOM,Male,40,Yes,0,Tupman,93276,3,Yes,Yes
4945-RVMTE,Female,57,No,0,Blocksburg,95514,0,No,No
4946-EDSEW,Female,35,Yes,3,Compton,90221,1,No,No
4947-DSMXK,Male,28,Yes,2,Farmersville,93223,9,Yes,Yes
4948-WBBKL,Female,80,No,0,Dunnigan,95937,0,No,Yes
4950-BDEUX,Male,47,No,0,Apple Valley,92308,0,Yes,
4950-HKQTE,Female,47,No,0,Morro Bay,93442,0,Yes,Yes
4951-UKAAQ,Female,30,No,0,Inglewood,90302,0,Yes,Yes
4952-YSOGZ,Female,48,Yes,0,San Diego,92129,1,Yes,Yes
4955-VCWBI,Female,51,Yes,2,Markleeville,96120,5,Yes,No
4957-SREEC,Male,38,Yes,1,Fallbrook,92028,2,Yes,No
4957-TIALW,Female,26,No,0,Corona,92880,0,No,No
4957-TREIR,Male,37,No,0,Stratford,93266,0,Yes,No
4958-GZWIY,Male,61,Yes,0,North Palm Springs,92258,1,Yes,No
4958-XCBDQ,Male,68,No,0,Victorville,92394,0,No,Yes
4959-JOSRX,Female,41,Yes,0,La Puente,91744,3,Yes,No
4962-CHQPW,Male,54,No,3,Greenville,95947,0,Yes,No
4967-WPNCF,Male,36,No,0,Huron,93234,0,No,
4971-PUYQO,Female,48,No,0,San Diego,92109,0,No,Yes
4973-MGTON,Female,33,Yes,0,Topaz,96133,0,No,No
4973-RLZVI,Female,52,No,0,Hornbrook,96044,0,No,No
4976-LNFVV,Male,65,Yes,0,Daly City,94015,6,No,
4979-HPRFL,Male,54,Yes,2,Garden Grove,92841,1,Yes,Yes
4980-URKXC,Male,26,Yes,0,Fort Irwin,92310,1,No,No
4981-FLTMF,Female,35,Yes,1,Springville,93265,3,No,Yes
4983-CCWMC,Male,43,No,0,Creston,93432,0,Yes,No
4983-CLMLV,Female,30,Yes,0,Escondido,92027,0,Yes,Yes
4986-MXSFP,Female,40,No,0,San Leandro,94579,0,No,No
4987-GQWPO,Male,48,No,0,Huntington Beach,92647,0,Yes,
4988-IQIGL,Male,80,No,0,Canoga Park,91304,0,No,Yes
4989-LIXVT,Male,66,No,0,Santa Monica,90404,0,No,Yes
4990-ALDGW,Male,37,No,0,Los Angeles,90033,0,Yes,No
4992-LTJNE,Male,40,Yes,0,Cantua Creek,93608,5,No,Yes
4993-JCRGJ,Male,62,No,0,Holtville,92250,0,No,Yes
4994-OBRSZ,Male,24,No,3,Weed,96094,0,Yes,No
4998-IKFSE,Female,27,No,0,Phelan,92371,0,No,Yes
4999-IEZLT,Male,45,No,0,Susanville,96130,0,No,
5002-GCQFH,Male,30,Yes,0,Hercules,94547,1,No,Yes
5003-OKNNK,Female,44,Yes,3,Hoopa,95546,10,Yes,No
5003-XZWWO,Male,32,Yes,0,Capistrano Beach,92624,4,Yes,Yes
5006-MXVRN,Female,23,No,0,Keyes,95328,0,Yes,No
5010-IPEAQ,Female,29,Yes,2,Escalon,95320,2,Yes,
5012-YSPJJ,Male,20,Yes,1,Nubieber,96068,6,No,No
5013-SBUIH,Female,63,No,0,Stockton,95202,0,Yes,Yes
5014-GSOUQ,Male,59,No,0,Grass Valley,95945,0,No,No
5014-WUQMG,Male,23,Yes,2,Hornbrook,96044,1,Yes,No
5016-ETTFF,Male,46,No,0,Los Angeles,90016,0,Yes,
5016-IBERQ,Male,28,Yes,0,Simi Valley,93063,1,Yes,Yes
5016-LIPDW,Male,45,Yes,2,Stanford,94305,1,No,No
5018-GWURO,Female,25,Yes,0,Novato,94949,9,Yes,Yes
5018-HEKFO,Female,51,No,0,Rowland Heights,91748,0,Yes,Yes
5018-LXQQG,Female,47,Yes,2,Torrance,90505,1,No,No
5019-GQVCR,Male,74,No,0,Westlake Village,91361,0,No,Yes
5020-ZSTTY,Female,70,No,0,San Diego,92122,0,Yes,Yes
5022-JNQEQ,Female,39,Yes,1,Esparto,95627,10,Yes,No
5022-KVDQT,Male,20,No,0,Woodland Hills,91364,0,No,Yes
5025-GOOKI,Female,46,No,0,San Geronimo,94963,0,Yes,No
5027-QPKTE,Male,39,Yes,0,Modesto,95350,1,Yes,No
5027-XWQHA,Male,35,No,0,Ukiah,95482,0,Yes,No
5027-YOCXN,Male,23,Yes,0,Cardiff By The Sea,92007,6,No,Yes
5028-GZLDO,Male,21,No,0,Moraga,94556,0,Yes,No
5028-HTLJB,Male,69,No,0,New Cuyama,93254,0,Yes,No
5032-MIYKT,Female,19,No,0,Weott,95571,0,Yes,No
5032-USPKF,Female,57,No,0,Indio,92203,0,No,Yes
5035-BVCXS,Male,20,No,0,Loyalton,96118,0,No,No
5035-PGZXH,Female,49,No,0,Chico,95926,0,Yes,Yes
5038-ETMLM,Female,35,Yes,0,Sacramento,95823,10,Yes,Yes
5039-LZRQT,Female,52,No,0,Mountain Center,92561,0,No,No
5043-TRZWM,Female,32,No,0,Los Angeles,90022,0,Yes,No
5044-LRQAQ,Female,19,Yes,0,Ladera Ranch,92694,8,No,No
5044-XDPYX,Female,59,Yes,0,Chico,95973,7,No,Yes
5046-NUHWD,Female,69,Yes,0,Hacienda Heights,91745,5,Yes,
5047-LHVLY,Male,68,No,0,San Diego,92121,0,No,No
5049-GLYVG,Male,56,No,0,Badger,93603,0,Yes,No
5049-MUBWG,Male,24,No,0,Carmel By The Sea,93921,0,No,No
5052-PNLOS,Male,50,No,0,Echo Lake,95721,0,No,Yes
5054-IEXZT,Male,41,No,0,San Diego,92117,0,No,No
5055-BRMNE,Female,35,Yes,2,Friant,93626,3,Yes,Yes
5055-MGMGF,Female,35,Yes,0,Half Moon Bay,94019,3,No,Yes
5056-FIMPT,Female,47,No,2,Sacramento,95824,0,Yes,No
5057-LCOUI,Female,35,No,0,Nipomo,93444,0,No,
5057-RKGLH,Female,22,Yes,1,Daggett,92327,9,No,No
5060-TQUQN,Male,19,Yes,1,Rancho Cucamonga,91701,1,No,Yes
5061-PBXFW,Female,49,Yes,1,San Jose,95129,3,Yes,No
5062-CJJKH,Male,63,Yes,3,Burbank,91505,1,No,No
5063-IUOKK,Male,56,No,0,Santa Barbara,93111,0,Yes,No
5066-GFJMM,Female,55,Yes,0,Eureka,95501,4,No,No
5067-DGXLL,Male,35,No,0,Alleghany,95910,0,No,No
5067-WJEUN,Male,42,Yes,2,Bakersfield,93308,1,Yes,No
5067-XJQFU,Male,77,Yes,0,Los Angeles,90067,3,Yes,Yes
5071-FBJFS,Female,61,Yes,1,Redding,96001,8,No,No
5073-RZGBK,Female,50,Yes,3,West Sacramento,95691,6,No,Yes
5073-WXOYN,Female,58,No,0,Belmont,94002,0,Yes,
5074-FBGHB,Male,47,No,0,Freedom,95019,0,No,Yes
5075-JSDKI,Female,64,No,0,Woodbridge,95258,0,Yes,Yes
5076-YVXCM,Male,55,No,0,Tupman,93276,0,No,Yes
5077-DXTCG,Female,37,No,0,Challenge,95925,0,No,No
5081-NWSUP,Female,54,No,0,San Jose,95122,0,No,No
5084-OOVCJ,Female,25,Yes,3,Canyon Dam,95923,1,No,No
5087-SUURX,Female,46,Yes,0,Yorba Linda,92887,1,Yes,
5088-QZLRL,Male,50,No,0,Corona,92881,0,No,No
5089-IFSDP,Female,39,Yes,0,Huntington Beach,92647,1,Yes,Yes
5090-EMGTC,Female,32,Yes,0,Beverly Hills,90210,10,No,No
5091-HFAZW,Female,36,No,0,Santa Fe Springs,90670,0,No,No
5092-STPKP,Female,45,No,0,Platina,96076,0,Yes,No
5093-FEGLU,Female,21,Yes,0,San Francisco,94105,1,No,No
5095-AESKG,Female,33,Yes,0,Sausalito,94965,1,No,Yes
5095-ETBRJ,Female,28,Yes,0,Lakeport,95453,5,Yes,No
5099-BAILX,Male,77,Yes,0,Santa Barbara,93101,1,No,Yes
5103-MHMHY,Female,49,No,1,Los Osos,93402,0,Yes,No
5108-ADXWO,Male,30,No,0,San Francisco,94130,0,Yes,No
5110-CHOPY,Female,61,No,0,Carlsbad,92009,0,No,
5115-GZDEL,Male,20,No,3,Chula Vista,91911,0,No,
5115-SQAAU,Female,55,Yes,1,Long Beach,90813,5,No,Yes
5117-IFGPS,Male,73,Yes,0,Tahoe City,96145,7,No,Yes
5117-ZSMHQ,Female,22,Yes,1,Pioneer,95666,9,Yes,Yes
5118-MUEYH,Female,22,Yes,0,Grand Terrace,92313,4,No,Yes
5119-KEPFY,Male,50,Yes,0,San Jose,95131,3,Yes,Yes
5119-NZPTV,Male,70,Yes,0,Sacramento,95823,9,Yes,No
5120-ZBLAI,Female,40,Yes,0,King City,93930,5,Yes,Yes
5122-CYFXA,Female,53,No,0,Beverly Hills,90212,0,Yes,No
5124-EOGYE,Male,59,No,0,Crestline,92325,0,Yes,No
5125-CNDSP,Male,48,No,0,Big Creek,93605,0,Yes,
5126-RCXYW,Male,41,Yes,1,Alhambra,91803,0,Yes,
5127-BZENZ,Female,62,Yes,0,Mcarthur,96056,1,Yes,Yes
5129-HHMZC,Female,64,Yes,0,Van Nuys,91401,6,No,Yes
5129-JLPIS,Male,27,No,0,Los Angeles,90016,0,Yes,No
5130-IEKQT,Male,73,No,0,San Francisco,94109,0,No,Yes
5130-YPIRV,Female,22,Yes,0,San Diego,92119,1,Yes,No
5131-PONJI,Male,62,Yes,3,Upper Lake,95485,10,No,No
5133-POWUA,Male,34,No,0,Somerset,95684,0,Yes,No
5133-VRSAB,Male,47,No,0,Olema,94950,0,No,
5134-IKDAY,Female,34,Yes,0,Twain,95984,1,Yes,No
5135-GRQJV,Male,75,Yes,0,Cantua Creek,93608,4,Yes,Yes
5135-RDDQL,Female,37,Yes,1,Corning,96021,6,Yes,No
5136-GFPMB,Male,44,No,0,Spring Valley,91978,0,No,Yes
5136-KCKGI,Female,22,Yes,0,Templeton,93465,1,No,Yes
5136-RGMZO,Male,39,No,0,Gardena,90247,0,Yes,Yes
5138-WVKYJ,Male,51,No,0,San Diego,92129,0,Yes,Yes
5140-FOMCQ,Female,52,Yes,0,Oakland,94602,7,Yes,Yes
5141-ZUVBH,Female,46,No,1,Boron,93516,0,Yes,No
5143-EGQFK,Female,76,No,0,San Diego,92126,0,Yes,
5143-WMWOG,Male,62,No,0,Stratford,93266,0,No,No
5144-PQCDZ,Male,55,No,0,Fairfield,94533,0,No,No
5144-TVGLP,Male,68,No,0,Los Angeles,90002,0,No,Yes
5146-CBVOE,Female,44,No,0,San Francisco,94134,0,No,No
5146-YYFRZ,Male,32,No,0,Hacienda Heights,91745,0,Yes,No
5148-HKFIR,Female,49,No,0,Piru,93040,0,No,No
5148-ORICT,Female,23,Yes,0,Olivehurst,95961,2,No,No
5149-CUZUJ,Male,35,Yes,0,Helendale,92342,1,Yes,No
5149-QYTTU,Female,35,Yes,1,Long Beach,90814,3,Yes,Yes
5149-TGWDZ,Female,48,No,0,San Francisco,94118,0,Yes,No
5150-ITWWB,Male,65,No,0,Hamilton City,95951,0,Yes,Yes
5150-LJNSR,Male,27,Yes,3,Tustin,92782,3,No,Yes
5151-HQRDG,Male,57,Yes,0,Placerville,95667,6,No,Yes
5153-LXKDT,Male,51,Yes,3,Danville,94506,1,No,Yes
5153-RTHKF,Female,26,No,0,Palm Springs,92264,0,Yes,Yes
5154-VEKBL,Female,30,No,0,Bodfish,93205,0,No,
5155-AZQPB,Female,33,Yes,1,San Diego,92114,6,Yes,Yes
5156-UMKOW,Female,44,No,3,San Simeon,93452,0,Yes,
5158-RIVOP,Female,32,Yes,1,Fields Landing,95537,3,Yes,No
5159-YFPKQ,Female,37,No,0,Moreno Valley,92551,0,Yes,No
5160-UXJED,Male,27,No,0,San Diego,92101,0,No,No
5161-UBZXI,Male,38,Yes,2,Alamo,94507,1,No,No
5161-XEUVX,Male,23,Yes,0,Lynwood,90262,8,Yes,Yes
5167-GBFRE,Male,73,No,0,Oakland,94602,0,No,
5167-ZFFMM,Male,64,No,0,San Diego,92122,0,No,Yes
5168-MQQCA,Female,50,Yes,0,Yucaipa,92399,2,No,Yes
5168-MSWXT,Male,26,Yes,3,Essex,92332,4,Yes,No
5170-PTRKA,Female,19,Yes,0,Atherton,94027,1,Yes,
5171-EPLKN,Male,27,No,0,Rancho Cucamonga,91739,0,Yes,No
5172-MIGPM,Male,22,No,0,Orange,92865,0,Yes,Yes
5172-RKOCB,Male,28,Yes,0,Piercy,95587,0,No,Yes
5173-WXOQV,Male,38,Yes,0,Dos Palos,93620,2,No,No
5173-ZXXXL,Male,47,No,0,Orange,92869,0,No,No
5174-ITUMV,Male,37,Yes,2,San Jacinto,92583,0,No,Yes
5174-RNGBH,Female,27,No,0,Live Oak,95953,0,No,No
5175-AOBHI,Female,48,No,0,Hamilton City,95951,0,Yes,No
5175-WLYXL,Male,56,No,0,Fallbrook,92028,0,No,Yes
5176-LDKUH,Female,64,No,0,San Francisco,94114,0,No,No
5176-LMJXE,Female,34,No,0,San Diego,92114,0,No,No
5176-OLSKT,Female,49,Yes,0,Sloughhouse,95683,5,Yes,Yes
5177-RVZNU,Female,28,No,3,Redding,96002,0,No,No
5178-LMXOP,Male,71,Yes,0,Gardena,90248,1,No,Yes
5180-UCIIQ,Male,80,Yes,2,Lucerne,95458,5,Yes,
5181-OABFK,Female,59,Yes,3,Rescue,95672,7,No,No
5183-KLYEM,Female,30,No,0,El Cerrito,94530,0,Yes,Yes
5183-SNMJQ,Male,32,No,0,Frazier Park,93225,0,No,No
5186-EJEGL,Male,24,No,0,Escondido,92026,0,Yes,No
5186-PEIZU,Female,31,No,0,San Francisco,94124,0,Yes,No
5186-SAMNZ,Male,75,No,0,Marina,93933,0,Yes,No
5188-HGMLP,Male,73,Yes,0,Middletown,95461,10,Yes,Yes
5192-EBGOV,Female,68,No,0,Brea,92823,0,No,Yes
5193-QLVZB,Male,52,No,0,Bieber,96009,0,No,Yes
5195-KPUNQ,Female,72,No,0,Lakehead,96051,0,Yes,No
5196-SGOAK,Female,39,No,0,Caliente,93518,0,Yes,No
5196-WPYOW,Male,43,Yes,2,Paso Robles,93446,1,No,No
5197-LQXXH,Female,56,Yes,0,Taylorsville,95983,9,Yes,Yes
5197-PYEPU,Female,21,Yes,3,Edwards,93523,5,No,Yes
5197-YPYBZ,Female,39,Yes,2,Laguna Niguel,92677,4,No,Yes
5198-EFNBM,Male,66,Yes,0,Kingsburg,93631,10,No,No
5198-HQAEN,Male,50,Yes,3,Fremont,94538,5,Yes,No
5199-FPUSP,Male,64,No,2,Esparto,95627,0,Yes,
5201-CBWYG,Male,60,Yes,1,Salton City,92275,1,Yes,Yes
5201-FRKKS,Male,53,No,0,Winnetka,91306,0,Yes,No
5201-USSQZ,Female,56,Yes,0,Monte Rio,95462,1,Yes,No
5202-IVJNU,Female,56,No,2,Crockett,94525,0,Yes,
5203-XEHAX,Female,55,No,0,Macdoel,96058,0,Yes,No
5204-HMGYF,Female,32,Yes,2,La Crescenta,91214,4,Yes,No
5204-QZXPU,Male,50,No,0,Glendale,91205,0,No,
5206-HPJKM,Male,64,No,0,Valencia,91354,0,No,No
5206-XZZQI,Male,56,No,0,Orange,92867,0,Yes,No
5207-PLSTK,Male,32,Yes,2,La Habra,90631,10,Yes,No
5208-FVQKB,Male,41,Yes,0,Lakeshore,93634,7,No,No
5208-HFSBT,Female,47,No,0,Challenge,95925,0,Yes,No
5213-TWWJU,Male,26,No,0,Richmond,94804,0,Yes,No
5214-CHIWJ,Male,44,No,0,Fresno,93728,0,Yes,No
5214-NLTIT,Male,22,Yes,1,Five Points,93624,1,Yes,Yes
5215-LNLDJ,Female,20,Yes,2,San Juan Bautista,95045,3,Yes,
5216-WASFJ,Female,68,Yes,0,Challenge,95925,4,No,Yes
5219-YIPTK,Female,46,Yes,0,Trinidad,95570,1,Yes,Yes
5220-AGAAX,Male,60,Yes,1,Mendocino,95460,8,Yes,Yes
5222-IMUKT,Male,40,No,0,Hornitos,95325,0,No,No
5222-JCXZT,Male,31,No,0,Sacramento,95864,0,No,No
5223-UZAVK,Male,51,No,0,Thornton,95686,0,No,No
5226-NOZFC,Male,48,No,0,Modesto,95358,0,No,No
5227-JSCFE,Male,74,Yes,0,Scotts Valley,95066,9,Yes,
5228-EXCET,Male,40,No,0,San Diego,92126,0,No,No
5229-DTFYB,Female,64,No,0,San Diego,92111,0,Yes,No
5229-PRWKT,Male,47,No,0,Lompoc,93437,0,No,Yes
5231-FIQPA,Female,53,No,0,Beverly Hills,90211,0,Yes,No
5232-NXPAY,Female,33,No,0,Hilmar,95324,0,Yes,No
5233-AOZUF,Female,62,Yes,0,Palm Springs,92262,3,Yes,Yes
5233-GEEAX,Male,65,No,0,Lewiston,96052,0,Yes,
5236-PERKL,Female,38,No,0,Pearblossom,93553,0,No,Yes
5236-XMZJY,Female,27,No,0,Los Angeles,90031,0,Yes,No
5240-CAOYT,Female,30,No,0,Oak View,93022,0,Yes,Yes
5240-IJOQT,Male,69,No,0,Grass Valley,95949,0,No,Yes
5242-UOWHD,Male,24,Yes,2,Anaheim,92802,3,No,No
5243-SAOTC,Male,36,No,0,Bonsall,92003,0,No,Yes
5244-IRFIH,Male,72,Yes,0,San Diego,92129,1,Yes,Yes
5245-VDBUR,Female,58,Yes,0,Los Alamitos,90720,4,No,
5248-KWLAR,Male,31,Yes,0,Niland,92257,1,Yes,Yes
5248-RPYWW,Female,78,Yes,1,Turlock,95382,2,No,Yes
5248-YGIJN,Male,36,Yes,0,Los Angeles,90031,9,Yes,Yes
5249-QYHEX,Female,27,Yes,2,Rancho Mirage,92270,2,No,Yes
5256-SKJGO,Female,48,Yes,0,Whittier,90603,1,Yes,
5260-UMPWX,Female,41,Yes,1,Yorkville,95494,4,Yes,No
5261-QSHQM,Female,31,No,0,Temecula,92592,0,No,
5266-PFRQK,Male,47,Yes,3,Orleans,95556,2,Yes,No
5268-DSMNQ,Female,65,Yes,0,Farmington,95230,5,Yes,Yes
5269-NRGDP,Male,54,Yes,2,Concord,94521,1,Yes,No
5271-DBYSJ,Male,80,No,0,Berkeley,94708,0,No,No
5271-YNWVR,Male,48,Yes,0,Santa Paula,93060,1,Yes,Yes
5274-XHAKY,Female,19,Yes,2,Compton,90222,10,No,Yes
5275-PMFUT,Male,52,Yes,0,Chualar,93925,9,No,
5275-SQEIZ,Male,64,No,0,Ojai,93023,0,No,No
5276-KQWHG,Female,74,No,0,Woody,93287,0,Yes,No
5277-ZLOOR,Female,78,No,0,Applegate,95703,0,No,Yes
5278-PNYOX,Female,49,No,0,San Jose,95126,0,No,No
5281-BUZGT,Male,69,No,0,Weaverville,96093,0,No,Yes
5285-MVEHD,Female,35,Yes,0,Sunnyvale,94087,1,No,No
5286-YHCVC,Male,58,Yes,0,Laton,93242,4,Yes,Yes
5287-QWLKY,Male,79,Yes,0,Big Pine,93513,1,No,Yes
5288-AHOUP,Male,71,No,0,Palm Desert,92260,0,Yes,No
5293-WXJAK,Female,73,Yes,0,San Jose,95135,5,No,Yes
5294-CDGWY,Male,51,Yes,0,Long Beach,90802,1,No,
5294-DMSFH,Female,32,Yes,2,Torrance,90503,1,No,No
5294-IMHHT,Male,44,Yes,0,Occidental,95465,6,No,Yes
5295-PCJOO,Male,44,No,2,Long Beach,90805,0,Yes,No
5296-BFCYD,Male,35,Yes,2,San Fernando,91340,4,Yes,No
5296-PSYVW,Female,41,Yes,0,Oceanside,92054,8,No,Yes
5297-MDOIR,Female,20,Yes,0,Monterey Park,91754,7,No,No
5298-GSTLM,Female,74,No,0,Sacramento,95817,0,Yes,Yes
5299-RULOA,Female,62,Yes,2,Whittier,90606,1,No,Yes
5299-SJCZT,Male,57,No,0,Ladera Ranch,92694,0,Yes,Yes
5301-GAUUY,Male,31,No,0,Newport Beach,92661,0,Yes,Yes
5302-BDJNT,Male,27,No,0,Sutter Creek,95685,0,No,Yes
5304-EFJLP,Male,72,Yes,0,Los Molinos,96055,4,Yes,Yes
5306-BVTKJ,Male,20,Yes,1,El Cajon,92020,1,No,No
5307-DZCVC,Female,78,Yes,0,Sacramento,95835,0,Yes,Yes
5307-UVGNB,Female,40,Yes,3,Compton,90220,5,Yes,
5309-TAIKL,Female,42,No,0,Rio Linda,95673,0,Yes,No
5310-NOOVA,Male,51,No,0,Redwood Valley,95470,0,Yes,No
5311-IHLEI,Male,45,No,0,Sebastopol,95472,0,Yes,
5312-IRCFR,Female,21,Yes,3,Nice,95464,8,No,Yes
5312-TSZVC,Female,36,No,0,Hyampom,96046,0,Yes,No
5312-UXESG,Female,43,No,0,Indio,92203,0,Yes,Yes
5313-FPXWG,Male,58,No,0,Three Rivers,93271,0,Yes,Yes
5315-CKEQK,Male,73,Yes,2,Castro Valley,94546,1,Yes,Yes
5317-FLPJF,Female,25,No,0,Altadena,91001,0,Yes,
5318-IXUZF,Female,50,No,0,Redondo Beach,90277,0,Yes,No
5318-YKDPV,Male,62,Yes,0,Raymond,93653,1,No,No
5320-BRKGK,Female,28,Yes,2,Escondido,92027,1,No,Yes
5321-NTRKC,Male,25,Yes,1,Pebble Beach,93953,8,Yes,Yes
5322-TEUJK,Female,45,Yes,3,Duncans Mills,95430,5,No,Yes
5322-ZSMZY,Male,26,Yes,3,Lower Lake,95457,7,No,Yes
5324-KTGCG,Male,55,Yes,0,Emeryville,94608,5,No,No
5325-UWTWJ,Male,47,Yes,0,Berkeley,94707,4,No,Yes
5327-CNLUQ,Male,33,Yes,0,Paynes Creek,96075,1,Yes,Yes
5327-XOKKY,Male,79,Yes,0,Santa Maria,93458,7,Yes,Yes
5329-KRDTM,Male,73,Yes,0,Long Barn,95335,4,Yes,Yes
5331-RGMTT,Male,67,Yes,0,Point Arena,95468,0,Yes,Yes
5334-AFQJB,Male,66,No,0,Simi Valley,93065,0,Yes,Yes
5334-JLAXU,Female,44,Yes,0,French Camp,95231,8,Yes,Yes
5336-UFNZP,Female,65,Yes,3,Monterey Park,91755,7,No,Yes
5337-IIWKZ,Male,35,Yes,3,Sultana,93666,2,Yes,
5338-YHWYT,Male,45,No,1,San Diego,92115,0,Yes,No
5339-PXDVH,Male,43,No,0,Clipper Mills,95930,0,Yes,Yes
5339-TJFEK,Male,22,Yes,1,Santa Rosa,95407,8,Yes,Yes
5343-SGUBI,Female,43,No,0,Concord,94518,0,No,Yes
5345-BMKWB,Male,29,Yes,0,San Francisco,94122,9,Yes,No
5346-BZCHP,Female,19,Yes,2,Earp,92242,0,No,No
5348-CAGXB,Male,60,No,0,Irvine,92614,0,Yes,Yes
5349-AZPEW,Female,40,Yes,3,San Diego,92131,3,No,
5349-IECLD,Male,61,No,0,San Jose,95111,0,Yes,No
5351-QESIO,Male,64,No,2,San Diego,92122,0,Yes,
5353-WILCI,Female,51,No,0,Stockton,95206,0,Yes,No
5356-CSVSQ,Female,20,No,0,La Verne,91750,0,Yes,Yes
5356-KZCKT,Male,42,No,0,Torrance,90503,0,No,Yes
5356-RHIPP,Male,38,No,0,Dinuba,93618,0,Yes,No
5357-TZHPP,Male,67,No,0,Wheatland,95692,0,Yes,Yes
5360-LJCNJ,Female,37,Yes,0,Tracy,95376,4,Yes,Yes
5360-XGYAZ,Male,32,Yes,1,Los Angeles,90040,1,No,
5364-EVNIB,Male,61,No,0,Orange,92868,0,No,No
5364-XYIRR,Male,44,Yes,0,Los Angeles,90013,1,No,Yes
5365-LLFYV,Female,43,No,0,Penryn,95663,0,Yes,No
5366-IJEQJ,Male,20,No,0,San Diego,92109,0,No,Yes
5366-OBVMR,Female,42,Yes,0,Los Angeles,90027,4,No,No
5370-IIVVL,Male,26,No,0,Le Grand,95333,0,No,Yes
5371-VYLSX,Female,65,No,0,Long Beach,90814,0,Yes,Yes
5372-FBKBN,Female,38,No,2,San Jose,95111,0,Yes,No
5373-SFODM,Male,65,Yes,0,San Lucas,93954,1,Yes,Yes
5375-XLDOF,Male,24,Yes,3,Calipatria,92233,7,No,Yes
5376-DEQCP,Female,48,No,0,San Diego,92126,0,Yes,No
5376-PCKNB,Male,35,Yes,1,Montclair,91763,5,Yes,Yes
5377-NDTOU,Female,26,Yes,0,San Pedro,90732,3,No,Yes
5378-IKEEG,Female,47,No,0,Eagleville,96110,0,Yes,
5380-AFSSK,Female,44,No,0,Bella Vista,96008,0,Yes,Yes
5380-WJKOV,Male,51,No,1,Los Angeles,90041,0,No,Yes
5380-XPJNZ,Female,22,No,0,San Francisco,94103,0,No,No
5382-SOYZL,Male,39,No,0,Concord,94519,0,Yes,Yes
5382-TEMLV,Male,45,No,0,Lindsay,93247,0,Yes,No
5383-MMTWC,Female,75,Yes,0,Oakley,94561,1,Yes,Yes
5384-ZTTWP,Female,49,Yes,1,Yuba City,95991,4,Yes,No
5385-SUIRI,Male,69,Yes,0,Delhi,95315,0,No,Yes
5386-THSLQ,Female,65,Yes,0,Santa Monica,90402,0,No,
5387-ASZNZ,Female,72,No,0,Cressey,95312,0,No,Yes
5389-FFVKB,Male,71,Yes,0,Thousand Oaks,91360,1,No,No
5392-AKEMH,Female,50,No,0,Vista,92083,0,No,No
5393-HJZSM,Female,54,Yes,1,San Francisco,94129,1,Yes,No
5393-RXQSZ,Male,40,No,0,Taft,93268,0,Yes,No
5394-MEITZ,Female,26,Yes,0,Corona Del Mar,92625,5,Yes,No
5394-SVGJV,Male,27,No,0,Sacramento,95838,0,No,Yes
5396-IZEPB,Male,37,No,0,Summerland,93067,0,Yes,No
5397-NSKQG,Male,39,Yes,2,Los Altos,94022,2,No,
5397-TUPSH,Male,76,Yes,0,Carson,90745,6,Yes,No
5399-ZIMKF,Male,58,No,0,San Simeon,93452,0,No,No
5402-HTOTQ,Male,43,No,0,Macdoel,96058,0,No,Yes
5404-GGUKR,Male,39,No,0,Santa Ynez,93460,0,Yes,No
5405-ZMYXQ,Female,21,No,0,Los Angeles,90019,0,No,Yes
5406-KGRMX,Female,30,No,0,Helm,93627,0,No,Yes
5414-OFQCB,Male,34,No,0,Hanford,93230,0,Yes,Yes
5419-CONWX,Female,65,No,0,Pleasant Grove,95668,0,Yes,No
